learning_rate,n_estimators,subsample,min_samples_split,max_depth,max_features,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Precedence
1e-08,800.0,0.25,64.0,48.0,0.85,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.17,42.0,1106.0
0.0001,800.0,0.25,64.0,48.0,1.0,-0.0,-0.008992,-0.048046,0.288666,0.302514,0.280444,,,,0.18,42.0,1107.0
1e-06,400.0,0.25,64.0,48.0,1.0,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.09,42.0,1108.0
1e-06,800.0,0.4,64.0,48.0,1.0,6.6e-05,-0.008995,-0.048058,0.288657,0.302515,0.280445,,,,0.18,42.0,1109.0
1e-06,800.0,0.25,32.0,48.0,1.0,0.000105,-0.008983,-0.048043,0.288651,0.302513,0.280444,,,,0.18,42.0,1110.0
1e-06,800.0,0.25,64.0,24.0,1.0,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.18,42.0,1111.0
1e-06,800.0,0.25,64.0,96.0,1.0,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.17,42.0,1112.0
1e-06,800.0,0.25,64.0,48.0,0.85,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.17,42.0,1113.0
1e-08,200.0,0.25,64.0,48.0,1.0,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.04,42.0,1114.0
1e-08,400.0,0.4,64.0,48.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.09,42.0,1115.0
1e-08,400.0,0.25,32.0,48.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.09,42.0,1116.0
1e-08,400.0,0.25,64.0,24.0,1.0,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.08,42.0,1117.0
1e-08,400.0,0.25,64.0,96.0,1.0,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.08,42.0,1118.0
1e-08,400.0,0.25,64.0,48.0,0.85,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.09,42.0,1119.0
1e-08,800.0,0.55,64.0,48.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.19,42.0,1120.0
1e-08,800.0,0.4,32.0,48.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.19,42.0,1121.0
1e-08,800.0,0.4,64.0,24.0,1.0,1e-06,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.18,42.0,1122.0
1e-08,800.0,0.4,64.0,96.0,1.0,1e-06,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.21,42.0,1123.0
1e-08,800.0,0.4,64.0,48.0,0.85,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.32,42.0,1124.0
1e-08,800.0,0.25,16.0,48.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.19,42.0,1125.0
1e-08,800.0,0.25,32.0,24.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.18,42.0,1126.0
1e-08,800.0,0.25,32.0,96.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.18,42.0,1127.0
1e-08,800.0,0.25,32.0,48.0,0.85,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.28,42.0,1128.0
1e-08,800.0,0.25,64.0,24.0,0.85,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.17,42.0,1129.0
1e-08,800.0,0.25,64.0,192.0,1.0,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.17,42.0,1130.0
1e-08,800.0,0.25,64.0,96.0,0.85,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.17,42.0,1131.0
1e-08,800.0,0.25,64.0,48.0,0.7,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.17,42.0,1132.0
1e-06,800.0,1.0,2.0,48.0,1.0,0.001598,-0.00884,-0.047886,0.288436,0.302492,0.280422,,,,0.34,42.0,1133.0
1e-08,400.0,1.0,2.0,48.0,1.0,8e-06,-0.009,-0.048066,0.288665,0.302515,0.280447,,,,0.16,42.0,1134.0
1e-08,800.0,0.85,2.0,48.0,1.0,1.4e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.42,42.0,1135.0
1e-08,800.0,1.0,4.0,48.0,1.0,1.4e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.3,42.0,1136.0
1e-08,800.0,1.0,2.0,24.0,1.0,1.6e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.33,42.0,1137.0
1e-08,800.0,1.0,2.0,96.0,1.0,1.6e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.33,42.0,1138.0
1e-08,800.0,1.0,2.0,48.0,0.85,1.6e-05,-0.009,-0.048064,0.288664,0.302516,0.280446,,,,3.12,42.0,1139.0
0.0001,800.0,1.0,2.0,48.0,1.0,0.147826,0.005659,-0.031429,0.266477,0.30031,0.278212,,,,0.33,42.0,1140.0
1e-06,400.0,1.0,2.0,48.0,1.0,0.000799,-0.008924,-0.047981,0.288551,0.302504,0.280435,,,,0.17,42.0,1141.0
1e-06,800.0,0.85,2.0,48.0,1.0,0.001405,-0.008864,-0.047911,0.288463,0.302495,0.280426,,,,0.34,42.0,1142.0
1e-06,800.0,1.0,4.0,48.0,1.0,0.001432,-0.008848,-0.047883,0.28846,0.302493,0.280422,,,,0.29,42.0,1143.0
1e-06,800.0,1.0,2.0,24.0,1.0,0.001598,-0.00884,-0.047885,0.288436,0.302492,0.280422,,,,0.33,42.0,1144.0
1e-06,800.0,1.0,2.0,96.0,1.0,0.001598,-0.00884,-0.047886,0.288436,0.302492,0.280422,,,,0.33,42.0,1145.0
1e-06,800.0,1.0,2.0,48.0,0.85,0.001598,-0.008979,-0.047797,0.288436,0.302512,0.280411,,,,3.08,42.0,1146.0
1e-08,200.0,1.0,2.0,48.0,1.0,4e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.08,42.0,1147.0
1e-08,400.0,0.85,2.0,48.0,1.0,7e-06,-0.009,-0.048066,0.288665,0.302515,0.280447,,,,0.21,42.0,1148.0
1e-08,400.0,1.0,4.0,48.0,1.0,7e-06,-0.009,-0.048066,0.288665,0.302515,0.280447,,,,0.15,42.0,1149.0
1e-08,400.0,1.0,2.0,24.0,1.0,8e-06,-0.009,-0.048066,0.288665,0.302515,0.280447,,,,0.17,42.0,1150.0
1e-08,400.0,1.0,2.0,96.0,1.0,8e-06,-0.009,-0.048066,0.288665,0.302515,0.280447,,,,0.16,42.0,1151.0
1e-08,400.0,1.0,2.0,48.0,0.85,8e-06,-0.009,-0.048065,0.288665,0.302516,0.280446,,,,1.53,42.0,1152.0
1e-08,800.0,0.7,2.0,48.0,1.0,1.2e-05,-0.008999,-0.048065,0.288665,0.302515,0.280446,,,,0.3,42.0,1153.0
1e-08,800.0,0.85,4.0,48.0,1.0,1.3e-05,-0.008999,-0.048065,0.288665,0.302515,0.280446,,,,0.31,42.0,1154.0
1e-08,800.0,0.85,2.0,24.0,1.0,1.4e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.33,42.0,1155.0
1e-08,800.0,0.85,2.0,96.0,1.0,1.4e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.33,42.0,1156.0
1e-08,800.0,0.85,2.0,48.0,0.85,1.4e-05,-0.008999,-0.048064,0.288664,0.302515,0.280446,,,,2.53,42.0,1157.0
1e-08,800.0,1.0,8.0,48.0,1.0,1.1e-05,-0.008999,-0.048065,0.288665,0.302515,0.280446,,,,0.27,42.0,1158.0
1e-08,800.0,1.0,4.0,24.0,1.0,1.4e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.35,42.0,1159.0
1e-08,800.0,1.0,4.0,96.0,1.0,1.4e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.3,42.0,1160.0
1e-08,800.0,1.0,4.0,48.0,0.85,1.6e-05,-0.009001,-0.048064,0.288664,0.302516,0.280446,,,,2.77,42.0,1161.0
1e-08,800.0,1.0,2.0,12.0,1.0,1.5e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.31,42.0,1162.0
1e-08,800.0,1.0,2.0,24.0,0.85,1.6e-05,-0.009,-0.048064,0.288664,0.302516,0.280446,,,,3.01,42.0,1163.0
1e-08,800.0,1.0,2.0,192.0,1.0,1.6e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.36,42.0,1164.0
1e-08,800.0,1.0,2.0,96.0,0.85,1.6e-05,-0.009,-0.048064,0.288664,0.302516,0.280446,,,,3.0,42.0,1165.0
1e-08,800.0,1.0,2.0,48.0,0.7,1.6e-05,-0.008999,-0.048063,0.288664,0.302515,0.280446,,,,2.53,42.0,1166.0
1e-06,800.0,1.0,2.0,3.0,1.0,0.000274,-0.008959,-0.048018,0.288627,0.302509,0.28044,,,,0.19,42.0,1167.0
1e-08,400.0,1.0,2.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.14,42.0,1168.0
1e-08,800.0,0.85,2.0,3.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.21,42.0,1169.0
1e-08,800.0,1.0,4.0,3.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.19,42.0,1170.0
1e-08,800.0,1.0,2.0,6.0,1.0,8e-06,-0.008999,-0.048066,0.288665,0.302515,0.280447,,,,0.25,42.0,1171.0
1e-08,800.0,1.0,2.0,3.0,0.85,5e-06,-0.009001,-0.048065,0.288666,0.302516,0.280446,,,,1.19,42.0,1172.0
0.0001,800.0,1.0,2.0,3.0,1.0,0.026963,-0.004951,-0.043243,0.284748,0.301908,0.279801,,,,0.19,42.0,1173.0
1e-06,400.0,1.0,2.0,3.0,1.0,0.000138,-0.008981,-0.048044,0.288647,0.302513,0.280444,,,,0.09,42.0,1174.0
1e-06,800.0,0.85,2.0,3.0,1.0,0.000262,-0.008968,-0.048028,0.288629,0.302511,0.280441,,,,0.21,42.0,1175.0
1e-06,800.0,1.0,4.0,3.0,1.0,0.000274,-0.008958,-0.048018,0.288627,0.302509,0.28044,,,,0.19,42.0,1176.0
1e-06,800.0,1.0,2.0,6.0,1.0,0.000755,-0.008905,-0.047957,0.288557,0.302501,0.280432,,,,0.25,42.0,1177.0
1e-06,800.0,1.0,2.0,3.0,0.85,0.000524,-0.009083,-0.047884,0.288591,0.302528,0.280422,,,,1.18,42.0,1178.0
1e-08,200.0,1.0,2.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.05,42.0,1179.0
1e-08,400.0,0.85,2.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.11,42.0,1180.0
1e-08,400.0,1.0,4.0,3.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.09,42.0,1181.0
1e-08,400.0,1.0,2.0,6.0,1.0,4e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.12,42.0,1182.0
1e-08,400.0,1.0,2.0,3.0,0.85,3e-06,-0.009001,-0.048066,0.288666,0.302516,0.280447,,,,0.59,42.0,1183.0
1e-08,800.0,0.7,2.0,3.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.21,42.0,1184.0
1e-08,800.0,0.85,4.0,3.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.21,42.0,1185.0
1e-08,800.0,0.85,2.0,6.0,1.0,7e-06,-0.009,-0.048066,0.288665,0.302515,0.280447,,,,0.26,42.0,1186.0
1e-08,800.0,0.85,2.0,3.0,0.85,5e-06,-0.009,-0.048065,0.288666,0.302516,0.280446,,,,1.05,42.0,1187.0
1e-08,800.0,1.0,8.0,3.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.19,42.0,1188.0
1e-08,800.0,1.0,4.0,6.0,1.0,7e-06,-0.008999,-0.048066,0.288665,0.302515,0.280447,,,,0.28,42.0,1189.0
1e-08,800.0,1.0,4.0,3.0,0.85,5e-06,-0.009001,-0.048065,0.288666,0.302516,0.280446,,,,1.22,42.0,1190.0
1e-08,800.0,1.0,2.0,6.0,0.85,1.1e-05,-0.009,-0.048064,0.288665,0.302516,0.280446,,,,2.03,42.0,1191.0
1e-08,800.0,1.0,2.0,3.0,0.7,5e-06,-0.009001,-0.048065,0.288666,0.302516,0.280446,,,,1.06,42.0,1192.0
1.0,800.0,0.25,2.0,384.0,1.0,-2.7366827095991696e+123,-4.470876723173882e+123,-5.0052807867648e+123,1.5101093760408077e+61,2.013716989638549e+61,1.9380726554303599e+61,,,,0.21,42.0,1193.0
10.0,400.0,0.25,2.0,384.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,42.0,1194.0
10.0,800.0,0.4,2.0,384.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.23,42.0,1195.0
10.0,800.0,0.25,4.0,384.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,42.0,1196.0
10.0,800.0,0.25,2.0,192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,42.0,1197.0
10.0,800.0,0.25,2.0,384.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.62,42.0,1198.0
1.0,400.0,0.25,2.0,384.0,1.0,-3.5962893632149585e+59,-6.042099350251894e+59,-9.832038397340863e+59,1.731105332307352e+29,2.3409709138841928e+29,2.71629925327568e+29,,,,0.1,42.0,1199.0
10.0,200.0,0.25,2.0,384.0,1.0,-inf,-inf,-inf,inf,inf,inf,,,,0.06,42.0,1200.0
10.0,400.0,0.4,2.0,384.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,42.0,1201.0
10.0,400.0,0.25,4.0,384.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,42.0,1202.0
10.0,400.0,0.25,2.0,192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,42.0,1203.0
10.0,400.0,0.25,2.0,384.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.46,42.0,1204.0
1.0,800.0,0.4,2.0,384.0,1.0,-3.694562464453657e+44,-1.268943510365826e+45,-1.2528034622371997e+45,5.548526782502077e+21,1.072811032809927e+22,9.696104863169499e+21,,,,0.23,42.0,1205.0
10.0,800.0,0.55,2.0,384.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.26,42.0,1206.0
10.0,800.0,0.4,4.0,384.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.22,42.0,1207.0
10.0,800.0,0.4,2.0,192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.24,42.0,1208.0
10.0,800.0,0.4,2.0,384.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.17,42.0,1209.0
1.0,800.0,0.25,4.0,384.0,1.0,-1.6688879681905954e+101,-1.720831789225969e+101,-1.3117500898601895e+101,1.1792605539170312e+50,1.2493131082603445e+50,9.92159242853516e+49,,,,0.2,42.0,1210.0
10.0,800.0,0.25,8.0,384.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1211.0
10.0,800.0,0.25,4.0,192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1212.0
10.0,800.0,0.25,4.0,384.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.58,42.0,1213.0
1.0,800.0,0.25,2.0,192.0,1.0,-2.7366827095991696e+123,-4.470876723173882e+123,-5.0052807867648e+123,1.5101093760408077e+61,2.013716989638549e+61,1.9380726554303599e+61,,,,0.21,42.0,1214.0
10.0,800.0,0.25,2.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.24,42.0,1215.0
10.0,800.0,0.25,2.0,192.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.58,42.0,1216.0
1.0,800.0,0.25,2.0,384.0,0.85,-1.1734492835275762e+91,-8.694810754635376e+90,-9.35646870138973e+90,9.888452733160718e+44,8.880392341092034e+44,8.379378649000843e+44,,,,0.73,42.0,1217.0
10.0,800.0,0.25,2.0,384.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.53,42.0,1218.0
1.0,800.0,0.25,2.0,48.0,0.25,-2.0663005112180386e+109,-3.0989366540397017e+109,-3.6720321171827246e+109,1.3121785117051464e+54,1.6765188317496634e+54,1.6600037411323174e+54,,,,0.34,42.0,1219.0
10.0,400.0,0.25,2.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,42.0,1220.0
10.0,800.0,0.4,2.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.46,42.0,1221.0
10.0,800.0,0.25,4.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,42.0,1222.0
10.0,800.0,0.25,2.0,24.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,42.0,1223.0
10.0,800.0,0.25,2.0,96.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,42.0,1224.0
10.0,800.0,0.25,2.0,48.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,42.0,1225.0
1.0,400.0,0.25,2.0,48.0,0.25,-2.8998013671205153e+55,-4.817737467726498e+55,-5.418242428775608e+55,1.5544626985541845e+27,2.0903723481895594e+27,2.016438810193047e+27,,,,0.17,42.0,1226.0
10.0,200.0,0.25,2.0,48.0,0.25,-inf,-inf,-inf,inf,inf,inf,,,,0.11,42.0,1227.0
10.0,400.0,0.4,2.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.36,42.0,1228.0
10.0,400.0,0.25,4.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,42.0,1229.0
10.0,400.0,0.25,2.0,24.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,42.0,1230.0
10.0,400.0,0.25,2.0,96.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,42.0,1231.0
10.0,400.0,0.25,2.0,48.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,42.0,1232.0
1.0,800.0,0.4,2.0,48.0,0.25,-6.964945663601962e+26,-3.900290672091632e+27,-2.4178482837072503e+27,7618246945559.761,18808344628058.15,13470085559828.56,,,,0.56,42.0,1233.0
10.0,800.0,0.55,2.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.65,42.0,1234.0
10.0,800.0,0.4,4.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.47,42.0,1235.0
10.0,800.0,0.4,2.0,24.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.4,42.0,1236.0
10.0,800.0,0.4,2.0,96.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.47,42.0,1237.0
10.0,800.0,0.4,2.0,48.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.68,42.0,1238.0
1.0,800.0,0.25,4.0,48.0,0.25,-7.963206498332604e+100,-6.134677707306461e+100,-1.7693522174600245e+101,8.145920528209807e+49,7.459298081907338e+49,1.1522931458968726e+50,,,,0.42,42.0,1239.0
10.0,800.0,0.25,8.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,42.0,1240.0
10.0,800.0,0.25,4.0,24.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,42.0,1241.0
10.0,800.0,0.25,4.0,96.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.31,42.0,1242.0
10.0,800.0,0.25,4.0,48.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.42,42.0,1243.0
1.0,800.0,0.25,2.0,24.0,0.25,-2.0663005112180386e+109,-3.0989366540397017e+109,-3.6720321171827246e+109,1.3121785117051464e+54,1.6765188317496634e+54,1.6600037411323174e+54,,,,0.36,42.0,1244.0
10.0,800.0,0.25,2.0,24.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,42.0,1245.0
1.0,800.0,0.25,2.0,96.0,0.25,-2.0663005112180386e+109,-3.0989366540397017e+109,-3.6720321171827246e+109,1.3121785117051464e+54,1.6765188317496634e+54,1.6600037411323174e+54,,,,0.35,42.0,1246.0
10.0,800.0,0.25,2.0,192.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.31,42.0,1247.0
10.0,800.0,0.25,2.0,96.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,42.0,1248.0
1.0,800.0,0.25,2.0,48.0,0.4,-1.3531174871422706e+98,-1.3454933558333016e+98,-1.42522998663217e+98,3.3578704239777054e+48,3.4933561572841404e+48,3.270380667964314e+48,,,,0.44,42.0,1249.0
10.0,800.0,0.25,2.0,48.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.46,42.0,1250.0
1.0,800.0,0.25,64.0,48.0,1.0,-0.032214,-0.071239,-0.166768,0.293279,0.311706,0.295902,,,,0.17,42.0,1251.0
10.0,400.0,0.25,64.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,42.0,1252.0
10.0,800.0,0.4,64.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1253.0
10.0,800.0,0.25,32.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1254.0
10.0,800.0,0.25,64.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,42.0,1255.0
10.0,800.0,0.25,64.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,42.0,1256.0
10.0,800.0,0.25,64.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,42.0,1257.0
1.0,400.0,0.25,64.0,48.0,1.0,-0.000543,-0.005262,-0.037904,0.288745,0.301955,0.279084,,,,0.09,42.0,1258.0
10.0,200.0,0.25,64.0,48.0,1.0,-inf,-inf,-inf,inf,inf,inf,,,,0.04,42.0,1259.0
10.0,400.0,0.4,64.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,42.0,1260.0
10.0,400.0,0.25,32.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,42.0,1261.0
10.0,400.0,0.25,64.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,42.0,1262.0
10.0,400.0,0.25,64.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,42.0,1263.0
10.0,400.0,0.25,64.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,42.0,1264.0
1.0,800.0,0.4,64.0,48.0,1.0,-104.136921,-394.41198,-474.224302,2.959878,5.988623,5.971799,,,,0.2,42.0,1265.0
10.0,800.0,0.55,64.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,42.0,1266.0
10.0,800.0,0.4,32.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,42.0,1267.0
10.0,800.0,0.4,64.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1268.0
10.0,800.0,0.4,64.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1269.0
10.0,800.0,0.4,64.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,42.0,1270.0
1.0,800.0,0.25,32.0,48.0,1.0,-4.299955165687296e+25,-5.418239517783388e+25,-7.127719067983471e+25,1892902058662.9177,2216823855990.0024,2312762933493.516,,,,0.18,42.0,1271.0
10.0,800.0,0.25,16.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1272.0
10.0,800.0,0.25,32.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1273.0
10.0,800.0,0.25,32.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1274.0
10.0,800.0,0.25,32.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.4,42.0,1275.0
1.0,800.0,0.25,64.0,24.0,1.0,-0.032214,-0.071239,-0.166768,0.293279,0.311706,0.295902,,,,0.17,42.0,1276.0
10.0,800.0,0.25,64.0,24.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,42.0,1277.0
1.0,800.0,0.25,64.0,96.0,1.0,-0.032214,-0.071239,-0.166768,0.293279,0.311706,0.295902,,,,0.17,42.0,1278.0
10.0,800.0,0.25,64.0,192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1279.0
10.0,800.0,0.25,64.0,96.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,42.0,1280.0
1.0,800.0,0.25,64.0,48.0,0.85,-0.032214,-0.071239,-0.166768,0.293279,0.311706,0.295902,,,,0.17,42.0,1281.0
10.0,800.0,0.25,64.0,48.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,42.0,1282.0
1.0,800.0,1.0,2.0,48.0,1.0,0.99975,-1.230179,-1.724671,0.004565,0.449751,0.452182,,,,0.28,42.0,1283.0
10.0,400.0,1.0,2.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.24,42.0,1284.0
10.0,800.0,0.85,2.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.31,42.0,1285.0
10.0,800.0,1.0,4.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,42.0,1286.0
10.0,800.0,1.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,42.0,1287.0
10.0,800.0,1.0,2.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.36,42.0,1288.0
10.0,800.0,1.0,2.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.71,42.0,1289.0
1.0,400.0,1.0,2.0,48.0,1.0,0.99975,-1.230179,-1.724671,0.004565,0.449751,0.452182,,,,0.16,42.0,1290.0
10.0,200.0,1.0,2.0,48.0,1.0,-inf,-inf,-inf,inf,inf,inf,,,,0.12,42.0,1291.0
10.0,400.0,0.85,2.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.22,42.0,1292.0
10.0,400.0,1.0,4.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.25,42.0,1293.0
10.0,400.0,1.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1294.0
10.0,400.0,1.0,2.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,42.0,1295.0
10.0,400.0,1.0,2.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.61,42.0,1296.0
1.0,800.0,0.85,2.0,48.0,1.0,0.999742,-1.207701,-1.263452,0.004641,0.447479,0.412137,,,,0.3,42.0,1297.0
10.0,800.0,0.7,2.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,42.0,1298.0
