n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
25.0,6.0,1.0,0.85,1e-08,0.0001,0.003388,-0.01034,-0.052513,0.288177,0.302716,0.281041,,,,0.03,19260817.0,-1.0,587.0
25.0,6.0,1.0,1.0,1e-06,0.0001,0.003348,-0.010207,-0.052895,0.288183,0.302696,0.281092,,,,0.03,19260817.0,-1.0,588.0
25.0,6.0,1.0,1.0,1e-08,0.001,0.036026,-0.006301,-0.049425,0.283419,0.302111,0.280628,,,,0.03,19260817.0,-1.0,589.0
25.0,3.0,0.85,0.85,1e-08,0.0001,0.001583,-0.010394,-0.052554,0.288438,0.302724,0.281046,,,,0.02,19260817.0,-1.0,590.0
25.0,3.0,0.85,1.0,1e-06,0.0001,0.001629,-0.01049,-0.052573,0.288431,0.302739,0.281049,,,,0.02,19260817.0,-1.0,591.0
25.0,3.0,0.85,1.0,1e-08,0.001,0.017094,-0.00591,-0.048472,0.286188,0.302052,0.280501,,,,0.03,19260817.0,-1.0,592.0
25.0,3.0,1.0,0.85,1e-06,0.0001,0.00159,-0.010781,-0.052497,0.288437,0.302782,0.281039,,,,0.02,19260817.0,-1.0,593.0
25.0,3.0,1.0,0.85,1e-08,0.001,0.01728,-0.0089,-0.04629,0.286161,0.302501,0.280209,,,,0.02,19260817.0,-1.0,594.0
25.0,3.0,1.0,1.0,0.0001,0.0001,0.001629,-0.01083,-0.052388,0.288431,0.30279,0.281024,,,,0.03,19260817.0,-1.0,595.0
25.0,3.0,1.0,1.0,1e-06,0.001,0.01768,-0.009414,-0.044952,0.286103,0.302578,0.28003,,,,0.02,19260817.0,-1.0,596.0
25.0,3.0,1.0,1.0,1e-08,0.01,0.138837,0.003688,-0.006115,0.267879,0.300608,0.274777,,,,0.02,19260817.0,-1.0,597.0
50.0,3.0,1.0,1.0,0.1,0.0001,0.003393,-0.010782,-0.05155,0.288176,0.302783,0.280912,,,,0.04,19260817.0,-1.0,598.0
25.0,6.0,1.0,1.0,0.1,0.0001,0.00316,-0.010564,-0.052801,0.28821,0.30275,0.281079,,,,0.03,19260817.0,-1.0,599.0
25.0,3.0,0.85,1.0,0.1,0.0001,0.001624,-0.010501,-0.052573,0.288432,0.30274,0.281049,,,,0.02,19260817.0,-1.0,600.0
25.0,3.0,1.0,0.85,0.1,0.0001,0.001559,-0.010858,-0.052513,0.288441,0.302794,0.281041,,,,0.02,19260817.0,-1.0,601.0
25.0,3.0,1.0,1.0,0.01,0.0001,0.001629,-0.01083,-0.052388,0.288431,0.30279,0.281024,,,,0.02,19260817.0,-1.0,602.0
25.0,3.0,1.0,1.0,0.1,0.001,0.017456,-0.009968,-0.045233,0.286136,0.302661,0.280067,,,,0.02,19260817.0,-1.0,603.0
100.0,3.0,1.0,1.0,0.1,0.0001,0.006949,-0.010533,-0.049888,0.287662,0.302745,0.28069,,,,0.07,19260817.0,-1.0,604.0
50.0,6.0,1.0,1.0,0.1,0.0001,0.006616,-0.010207,-0.052317,0.28771,0.302696,0.281015,,,,0.06,19260817.0,-1.0,605.0
50.0,3.0,0.85,1.0,0.1,0.0001,0.003272,-0.009974,-0.052146,0.288194,0.302662,0.280992,,,,0.03,19260817.0,-1.0,606.0
50.0,3.0,1.0,0.85,0.1,0.0001,0.003312,-0.010564,-0.051816,0.288188,0.30275,0.280948,,,,0.03,19260817.0,-1.0,607.0
50.0,3.0,1.0,1.0,0.01,0.0001,0.003429,-0.010654,-0.05155,0.288171,0.302763,0.280912,,,,0.03,19260817.0,-1.0,608.0
50.0,3.0,1.0,1.0,0.1,0.001,0.034604,-0.009164,-0.037539,0.283628,0.30254,0.279035,,,,0.04,19260817.0,-1.0,609.0
25.0,12.0,1.0,1.0,0.1,0.0001,0.003652,-0.010487,-0.053182,0.288139,0.302738,0.28113,,,,0.04,19260817.0,-1.0,610.0
25.0,6.0,0.85,1.0,0.1,0.0001,0.003113,-0.010295,-0.052492,0.288217,0.30271,0.281038,,,,0.03,19260817.0,-1.0,611.0
25.0,6.0,1.0,0.85,0.1,0.0001,0.003219,-0.010564,-0.052496,0.288201,0.30275,0.281039,,,,0.05,19260817.0,-1.0,612.0
25.0,6.0,1.0,1.0,0.01,0.0001,0.00334,-0.010212,-0.052918,0.288184,0.302697,0.281095,,,,0.03,19260817.0,-1.0,613.0
25.0,6.0,1.0,1.0,0.1,0.001,0.03472,-0.008171,-0.048517,0.283611,0.302391,0.280507,,,,0.04,19260817.0,-1.0,614.0
25.0,3.0,0.85,0.85,0.1,0.0001,0.001579,-0.010397,-0.052553,0.288438,0.302725,0.281046,,,,0.02,19260817.0,-1.0,615.0
25.0,3.0,0.85,1.0,0.01,0.0001,0.001629,-0.01049,-0.052573,0.288431,0.302739,0.281049,,,,0.03,19260817.0,-1.0,616.0
25.0,3.0,0.85,1.0,0.1,0.001,0.017049,-0.006015,-0.048469,0.286195,0.302068,0.2805,,,,0.02,19260817.0,-1.0,617.0
25.0,3.0,1.0,0.85,0.01,0.0001,0.00159,-0.010781,-0.052497,0.288437,0.302782,0.281039,,,,0.02,19260817.0,-1.0,618.0
25.0,3.0,1.0,0.85,0.1,0.001,0.017125,-0.00941,-0.04629,0.286184,0.302577,0.280209,,,,0.02,19260817.0,-1.0,619.0
25.0,3.0,1.0,1.0,0.01,0.001,0.01768,-0.009414,-0.044952,0.286103,0.302578,0.28003,,,,0.02,19260817.0,-1.0,620.0
25.0,3.0,1.0,1.0,0.1,0.01,0.137953,-0.002132,-0.006388,0.268017,0.301484,0.274814,,,,0.02,19260817.0,-1.0,621.0
50.0,192.0,1.0,1.0,1e-08,0.0001,0.008007,-0.009099,-0.053834,0.287508,0.30253,0.281217,,,,0.08,19260817.0,-1.0,622.0
25.0,96.0,1.0,1.0,1e-08,0.0001,0.003957,-0.010049,-0.053431,0.288095,0.302673,0.281164,,,,0.04,19260817.0,-1.0,623.0
25.0,192.0,0.85,1.0,1e-08,0.0001,0.003504,-0.010116,-0.052498,0.28816,0.302683,0.281039,,,,0.1,19260817.0,-1.0,624.0
25.0,192.0,1.0,0.85,1e-08,0.0001,0.00394,-0.010302,-0.052421,0.288097,0.302711,0.281029,,,,0.08,19260817.0,-1.0,625.0
25.0,192.0,1.0,1.0,1e-06,0.0001,0.003957,-0.010049,-0.053431,0.288095,0.302673,0.281164,,,,0.04,19260817.0,-1.0,626.0
25.0,192.0,1.0,1.0,1e-08,0.001,0.040114,-0.005367,-0.051312,0.282817,0.30197,0.280881,,,,0.05,19260817.0,-1.0,627.0
100.0,192.0,1.0,1.0,1e-08,0.0001,0.016131,-0.008083,-0.053234,0.286329,0.302378,0.281137,,,,0.18,19260817.0,-1.0,628.0
50.0,96.0,1.0,1.0,1e-08,0.0001,0.008007,-0.009099,-0.053834,0.287508,0.30253,0.281217,,,,0.08,19260817.0,-1.0,629.0
50.0,192.0,0.85,1.0,1e-08,0.0001,0.007055,-0.009336,-0.051783,0.287646,0.302566,0.280943,,,,0.09,19260817.0,-1.0,630.0
50.0,192.0,1.0,0.85,1e-08,0.0001,0.007977,-0.009472,-0.05178,0.287513,0.302586,0.280943,,,,0.09,19260817.0,-1.0,631.0
50.0,192.0,1.0,1.0,1e-06,0.0001,0.008007,-0.009099,-0.053834,0.287508,0.30253,0.281217,,,,0.09,19260817.0,-1.0,632.0
50.0,192.0,1.0,1.0,1e-08,0.001,0.078718,-0.001064,-0.048915,0.277072,0.301324,0.28056,,,,0.07,19260817.0,-1.0,633.0
25.0,48.0,1.0,1.0,1e-08,0.0001,0.003957,-0.010049,-0.053431,0.288095,0.302673,0.281164,,,,0.05,19260817.0,-1.0,634.0
25.0,96.0,0.85,1.0,1e-08,0.0001,0.003504,-0.010116,-0.052498,0.28816,0.302683,0.281039,,,,0.05,19260817.0,-1.0,635.0
25.0,96.0,1.0,0.85,1e-08,0.0001,0.00394,-0.010302,-0.052421,0.288097,0.302711,0.281029,,,,0.04,19260817.0,-1.0,636.0
25.0,96.0,1.0,1.0,1e-06,0.0001,0.003957,-0.010049,-0.053431,0.288095,0.302673,0.281164,,,,0.04,19260817.0,-1.0,637.0
25.0,96.0,1.0,1.0,1e-08,0.001,0.040114,-0.005367,-0.051312,0.282817,0.30197,0.280881,,,,0.04,19260817.0,-1.0,638.0
25.0,192.0,0.85,0.85,1e-08,0.0001,0.003473,-0.009924,-0.052404,0.288165,0.302654,0.281026,,,,0.04,19260817.0,-1.0,639.0
25.0,192.0,0.85,1.0,1e-06,0.0001,0.003504,-0.010116,-0.052498,0.28816,0.302683,0.281039,,,,0.08,19260817.0,-1.0,640.0
25.0,192.0,0.85,1.0,1e-08,0.001,0.03543,-0.002262,-0.047893,0.283507,0.301504,0.280423,,,,0.07,19260817.0,-1.0,641.0
25.0,192.0,1.0,0.85,1e-06,0.0001,0.00394,-0.010302,-0.052421,0.288097,0.302711,0.281029,,,,0.04,19260817.0,-1.0,642.0
25.0,192.0,1.0,0.85,1e-08,0.001,0.039777,-0.005292,-0.046052,0.282867,0.301959,0.280177,,,,0.04,19260817.0,-1.0,643.0
25.0,192.0,1.0,1.0,0.0001,0.0001,0.003957,-0.010049,-0.053431,0.288095,0.302673,0.281164,,,,0.04,19260817.0,-1.0,644.0
25.0,192.0,1.0,1.0,1e-06,0.001,0.040114,-0.005367,-0.051312,0.282817,0.30197,0.280881,,,,0.04,19260817.0,-1.0,645.0
25.0,192.0,1.0,1.0,1e-08,0.01,0.334342,-0.001358,-0.053534,0.235517,0.301368,0.281177,,,,0.04,19260817.0,-1.0,646.0
50.0,192.0,1.0,1.0,0.1,0.0001,0.007353,-0.009921,-0.052799,0.287603,0.302654,0.281079,,,,0.1,19260817.0,-1.0,647.0
25.0,96.0,1.0,1.0,0.1,0.0001,0.003652,-0.010487,-0.053182,0.288139,0.302738,0.28113,,,,0.04,19260817.0,-1.0,648.0
25.0,192.0,0.85,1.0,0.1,0.0001,0.003246,-0.010257,-0.052536,0.288197,0.302704,0.281044,,,,0.03,19260817.0,-1.0,649.0
25.0,192.0,1.0,0.85,0.1,0.0001,0.003612,-0.010535,-0.052408,0.288145,0.302746,0.281027,,,,0.05,19260817.0,-1.0,650.0
25.0,192.0,1.0,1.0,0.01,0.0001,0.003943,-0.010059,-0.053334,0.288097,0.302674,0.281151,,,,0.04,19260817.0,-1.0,651.0
25.0,192.0,1.0,1.0,0.1,0.001,0.037412,-0.006852,-0.050819,0.283215,0.302193,0.280815,,,,0.05,19260817.0,-1.0,652.0
100.0,192.0,1.0,1.0,0.1,0.0001,0.014935,-0.009076,-0.052209,0.286503,0.302527,0.281,,,,0.17,19260817.0,-1.0,653.0
50.0,96.0,1.0,1.0,0.1,0.0001,0.007353,-0.009921,-0.052799,0.287603,0.302654,0.281079,,,,0.08,19260817.0,-1.0,654.0
50.0,192.0,0.85,1.0,0.1,0.0001,0.00658,-0.009478,-0.051793,0.287715,0.302587,0.280945,,,,0.07,19260817.0,-1.0,655.0
50.0,192.0,1.0,0.85,0.1,0.0001,0.007316,-0.009894,-0.051763,0.287608,0.30265,0.280941,,,,0.08,19260817.0,-1.0,656.0
50.0,192.0,1.0,1.0,0.01,0.0001,0.007978,-0.009117,-0.05364,0.287513,0.302533,0.281191,,,,0.07,19260817.0,-1.0,657.0
50.0,192.0,1.0,1.0,0.1,0.001,0.07331,-0.004704,-0.050463,0.277884,0.301871,0.280767,,,,0.07,19260817.0,-1.0,658.0
25.0,48.0,1.0,1.0,0.1,0.0001,0.003652,-0.010487,-0.053182,0.288139,0.302738,0.28113,,,,0.08,19260817.0,-1.0,659.0
25.0,96.0,0.85,1.0,0.1,0.0001,0.003246,-0.010257,-0.052536,0.288197,0.302704,0.281044,,,,0.05,19260817.0,-1.0,660.0
25.0,96.0,1.0,0.85,0.1,0.0001,0.003612,-0.010535,-0.052408,0.288145,0.302746,0.281027,,,,0.04,19260817.0,-1.0,661.0
25.0,96.0,1.0,1.0,0.01,0.0001,0.003943,-0.010059,-0.053334,0.288097,0.302674,0.281151,,,,0.04,19260817.0,-1.0,662.0
25.0,96.0,1.0,1.0,0.1,0.001,0.037412,-0.006852,-0.050819,0.283215,0.302193,0.280815,,,,0.04,19260817.0,-1.0,663.0
25.0,192.0,0.85,0.85,0.1,0.0001,0.003191,-0.010105,-0.052438,0.288205,0.302681,0.281031,,,,0.03,19260817.0,-1.0,664.0
25.0,192.0,0.85,1.0,0.01,0.0001,0.003492,-0.010115,-0.052524,0.288162,0.302683,0.281042,,,,0.04,19260817.0,-1.0,665.0
25.0,192.0,0.85,1.0,0.1,0.001,0.032897,-0.003736,-0.048164,0.283879,0.301725,0.28046,,,,0.04,19260817.0,-1.0,666.0
25.0,192.0,1.0,0.85,0.01,0.0001,0.003923,-0.01032,-0.052396,0.2881,0.302713,0.281025,,,,0.05,19260817.0,-1.0,667.0
25.0,192.0,1.0,0.85,0.1,0.001,0.036785,-0.006424,-0.047833,0.283307,0.302129,0.280415,,,,0.04,19260817.0,-1.0,668.0
25.0,192.0,1.0,1.0,0.01,0.001,0.039981,-0.005446,-0.050854,0.282837,0.301982,0.280819,,,,0.04,19260817.0,-1.0,669.0
25.0,192.0,1.0,1.0,0.1,0.01,0.311303,-0.019542,-0.027804,0.239558,0.304092,0.277722,,,,0.04,19260817.0,-1.0,670.0
50.0,24.0,0.4,1.0,1e-08,0.0001,0.003639,-0.009855,-0.051656,0.288141,0.302644,0.280926,,,,0.05,19260817.0,-1.0,671.0
25.0,24.0,0.55,1.0,1e-08,0.0001,0.002426,-0.01041,-0.052542,0.288316,0.302727,0.281045,,,,0.03,19260817.0,-1.0,672.0
25.0,24.0,0.4,0.85,1e-08,0.0001,0.001824,-0.01028,-0.052307,0.288403,0.302707,0.281013,,,,0.02,19260817.0,-1.0,673.0
25.0,24.0,0.4,1.0,1e-06,0.0001,0.001851,-0.010429,-0.05224,0.288399,0.30273,0.281004,,,,0.04,19260817.0,-1.0,674.0
25.0,24.0,0.4,1.0,1e-08,0.001,0.019375,-0.005454,-0.045436,0.285856,0.301984,0.280094,,,,0.04,19260817.0,-1.0,675.0
100.0,24.0,0.4,1.0,1e-08,0.0001,0.007563,-0.008779,-0.050768,0.287573,0.302482,0.280808,,,,0.09,19260817.0,-1.0,676.0
50.0,12.0,0.4,1.0,1e-08,0.0001,0.003639,-0.009855,-0.051656,0.288141,0.302644,0.280926,,,,0.05,19260817.0,-1.0,677.0
50.0,48.0,0.4,1.0,1e-08,0.0001,0.003639,-0.009855,-0.051656,0.288141,0.302644,0.280926,,,,0.05,19260817.0,-1.0,678.0
50.0,24.0,0.55,1.0,1e-08,0.0001,0.004931,-0.009695,-0.052305,0.287954,0.30262,0.281013,,,,0.06,19260817.0,-1.0,679.0
50.0,24.0,0.4,0.85,1e-08,0.0001,0.003581,-0.009844,-0.051842,0.288149,0.302642,0.280951,,,,0.05,19260817.0,-1.0,680.0
50.0,24.0,0.4,1.0,1e-06,0.0001,0.003639,-0.009855,-0.051656,0.288141,0.302644,0.280926,,,,0.05,19260817.0,-1.0,681.0
50.0,24.0,0.4,1.0,1e-08,0.001,0.036647,-4.8e-05,-0.039896,0.283328,0.301171,0.279351,,,,0.05,19260817.0,-1.0,682.0
25.0,12.0,0.55,1.0,1e-08,0.0001,0.002426,-0.01041,-0.052542,0.288316,0.302727,0.281045,,,,0.03,19260817.0,-1.0,683.0
25.0,48.0,0.55,1.0,1e-08,0.0001,0.002426,-0.01041,-0.052542,0.288316,0.302727,0.281045,,,,0.03,19260817.0,-1.0,684.0
25.0,24.0,0.7,1.0,1e-08,0.0001,0.002935,-0.010394,-0.052425,0.288242,0.302724,0.281029,,,,0.03,19260817.0,-1.0,685.0
25.0,24.0,0.55,0.85,1e-08,0.0001,0.002381,-0.010419,-0.052573,0.288323,0.302728,0.281049,,,,0.03,19260817.0,-1.0,686.0
25.0,24.0,0.55,1.0,1e-06,0.0001,0.002426,-0.01041,-0.052542,0.288316,0.302727,0.281045,,,,0.06,19260817.0,-1.0,687.0
25.0,24.0,0.55,1.0,1e-08,0.001,0.024976,-0.005014,-0.047651,0.285039,0.301917,0.280391,,,,0.03,19260817.0,-1.0,688.0
25.0,12.0,0.4,0.85,1e-08,0.0001,0.001824,-0.01028,-0.052307,0.288403,0.302707,0.281013,,,,0.02,19260817.0,-1.0,689.0
25.0,48.0,0.4,0.85,1e-08,0.0001,0.001824,-0.01028,-0.052307,0.288403,0.302707,0.281013,,,,0.03,19260817.0,-1.0,690.0
25.0,24.0,0.4,0.85,1e-06,0.0001,0.001824,-0.01028,-0.052307,0.288403,0.302707,0.281013,,,,0.03,19260817.0,-1.0,691.0
25.0,24.0,0.4,0.85,1e-08,0.001,0.019087,-0.003734,-0.046022,0.285898,0.301725,0.280173,,,,0.02,19260817.0,-1.0,692.0
25.0,12.0,0.4,1.0,1e-06,0.0001,0.001851,-0.010429,-0.05224,0.288399,0.30273,0.281004,,,,0.03,19260817.0,-1.0,693.0
25.0,48.0,0.4,1.0,1e-06,0.0001,0.001851,-0.010429,-0.05224,0.288399,0.30273,0.281004,,,,0.03,19260817.0,-1.0,694.0
25.0,24.0,0.4,1.0,0.0001,0.0001,0.001851,-0.010428,-0.052241,0.288399,0.302729,0.281005,,,,0.03,19260817.0,-1.0,695.0
25.0,24.0,0.4,1.0,1e-06,0.001,0.019375,-0.005454,-0.045436,0.285856,0.301984,0.280094,,,,0.05,19260817.0,-1.0,696.0
25.0,12.0,0.4,1.0,1e-08,0.001,0.019375,-0.005454,-0.045436,0.285856,0.301984,0.280094,,,,0.02,19260817.0,-1.0,697.0
25.0,48.0,0.4,1.0,1e-08,0.001,0.019375,-0.005454,-0.045436,0.285856,0.301984,0.280094,,,,0.02,19260817.0,-1.0,698.0
25.0,24.0,0.4,1.0,1e-08,0.01,0.177288,0.039106,0.016242,0.26183,0.295216,0.271706,,,,0.03,19260817.0,-1.0,699.0
50.0,24.0,0.4,1.0,0.1,0.0001,0.003395,-0.009905,-0.051764,0.288176,0.302651,0.280941,,,,0.05,19260817.0,-1.0,700.0
25.0,24.0,0.55,1.0,0.1,0.0001,0.002277,-0.010449,-0.052544,0.288337,0.302733,0.281045,,,,0.03,19260817.0,-1.0,701.0
25.0,24.0,0.4,0.85,0.1,0.0001,0.001705,-0.010353,-0.052288,0.28842,0.302718,0.281011,,,,0.03,19260817.0,-1.0,702.0
25.0,24.0,0.4,1.0,0.01,0.0001,0.001843,-0.010419,-0.05225,0.2884,0.302728,0.281006,,,,0.03,19260817.0,-1.0,703.0
25.0,24.0,0.4,1.0,0.1,0.001,0.018125,-0.005986,-0.046183,0.286038,0.302063,0.280195,,,,0.02,19260817.0,-1.0,704.0
100.0,24.0,0.4,1.0,0.1,0.0001,0.007009,-0.008884,-0.050926,0.287653,0.302498,0.280829,,,,0.09,19260817.0,-1.0,705.0
50.0,12.0,0.4,1.0,0.1,0.0001,0.003395,-0.009905,-0.051764,0.288176,0.302651,0.280941,,,,0.07,19260817.0,-1.0,706.0
50.0,48.0,0.4,1.0,0.1,0.0001,0.003395,-0.009905,-0.051764,0.288176,0.302651,0.280941,,,,0.05,19260817.0,-1.0,707.0
50.0,24.0,0.55,1.0,0.1,0.0001,0.004574,-0.009748,-0.052226,0.288005,0.302628,0.281003,,,,0.06,19260817.0,-1.0,708.0
50.0,24.0,0.4,0.85,0.1,0.0001,0.003351,-0.009937,-0.051816,0.288182,0.302656,0.280948,,,,0.05,19260817.0,-1.0,709.0
50.0,24.0,0.4,1.0,0.01,0.0001,0.003623,-0.009858,-0.05168,0.288143,0.302644,0.28093,,,,0.04,19260817.0,-1.0,710.0
50.0,24.0,0.4,1.0,0.1,0.001,0.034171,-0.000651,-0.040974,0.283691,0.301261,0.279496,,,,0.05,19260817.0,-1.0,711.0
25.0,12.0,0.55,1.0,0.1,0.0001,0.002277,-0.010449,-0.052544,0.288337,0.302733,0.281045,,,,0.03,19260817.0,-1.0,712.0
25.0,48.0,0.55,1.0,0.1,0.0001,0.002277,-0.010449,-0.052544,0.288337,0.302733,0.281045,,,,0.03,19260817.0,-1.0,713.0
25.0,24.0,0.7,1.0,0.1,0.0001,0.002739,-0.01038,-0.052468,0.288271,0.302722,0.281035,,,,0.03,19260817.0,-1.0,714.0
25.0,24.0,0.55,0.85,0.1,0.0001,0.002218,-0.010516,-0.052649,0.288346,0.302743,0.281059,,,,0.04,19260817.0,-1.0,715.0
25.0,24.0,0.55,1.0,0.01,0.0001,0.002413,-0.010391,-0.052537,0.288318,0.302724,0.281044,,,,0.03,19260817.0,-1.0,716.0
25.0,24.0,0.55,1.0,0.1,0.001,0.0235,-0.005412,-0.04748,0.285254,0.301977,0.280368,,,,0.03,19260817.0,-1.0,717.0
25.0,12.0,0.4,0.85,0.1,0.0001,0.001705,-0.010353,-0.052288,0.28842,0.302718,0.281011,,,,0.05,19260817.0,-1.0,718.0
25.0,48.0,0.4,0.85,0.1,0.0001,0.001705,-0.010353,-0.052288,0.28842,0.302718,0.281011,,,,0.03,19260817.0,-1.0,719.0
25.0,24.0,0.4,0.85,0.01,0.0001,0.001814,-0.010289,-0.052307,0.288404,0.302709,0.281013,,,,0.03,19260817.0,-1.0,720.0
25.0,24.0,0.4,0.85,0.1,0.001,0.017871,-0.004516,-0.045581,0.286075,0.301843,0.280114,,,,0.08,19260817.0,-1.0,721.0
25.0,12.0,0.4,1.0,0.01,0.0001,0.001843,-0.010419,-0.05225,0.2884,0.302728,0.281006,,,,0.03,19260817.0,-1.0,722.0
25.0,48.0,0.4,1.0,0.01,0.0001,0.001843,-0.010419,-0.05225,0.2884,0.302728,0.281006,,,,0.04,19260817.0,-1.0,723.0
25.0,24.0,0.4,1.0,0.01,0.001,0.019276,-0.005311,-0.045669,0.285871,0.301962,0.280126,,,,0.03,19260817.0,-1.0,724.0
25.0,12.0,0.4,1.0,0.1,0.001,0.018125,-0.005986,-0.046183,0.286038,0.302063,0.280195,,,,0.03,19260817.0,-1.0,725.0
25.0,48.0,0.4,1.0,0.1,0.001,0.018125,-0.005986,-0.046183,0.286038,0.302063,0.280195,,,,0.03,19260817.0,-1.0,726.0
25.0,24.0,0.4,1.0,0.1,0.01,0.165355,0.041072,0.006099,0.263722,0.294914,0.273104,,,,0.03,19260817.0,-1.0,727.0
50.0,24.0,1.0,0.4,1e-08,0.0001,0.007785,-0.00947,-0.051656,0.287541,0.302586,0.280926,,,,0.06,19260817.0,-1.0,728.0
25.0,24.0,0.85,0.4,1e-08,0.0001,0.003359,-0.010341,-0.052663,0.288181,0.302716,0.281061,,,,0.03,19260817.0,-1.0,729.0
25.0,24.0,1.0,0.55,1e-08,0.0001,0.003876,-0.010324,-0.052408,0.288106,0.302714,0.281027,,,,0.04,19260817.0,-1.0,730.0
25.0,24.0,1.0,0.4,1e-06,0.0001,0.003838,-0.010231,-0.052421,0.288112,0.3027,0.281029,,,,0.05,19260817.0,-1.0,731.0
25.0,24.0,1.0,0.4,1e-08,0.001,0.038666,-0.003301,-0.046987,0.283031,0.30166,0.280302,,,,0.03,19260817.0,-1.0,732.0
100.0,24.0,1.0,0.4,1e-08,0.0001,0.01561,-0.00802,-0.050301,0.286404,0.302369,0.280745,,,,0.12,19260817.0,-1.0,733.0
50.0,12.0,1.0,0.4,1e-08,0.0001,0.007765,-0.009464,-0.051672,0.287543,0.302585,0.280929,,,,0.07,19260817.0,-1.0,734.0
50.0,48.0,1.0,0.4,1e-08,0.0001,0.007785,-0.00947,-0.051656,0.287541,0.302586,0.280926,,,,0.06,19260817.0,-1.0,735.0
50.0,24.0,0.85,0.4,1e-08,0.0001,0.006805,-0.009604,-0.052213,0.287682,0.302606,0.281001,,,,0.08,19260817.0,-1.0,736.0
50.0,24.0,1.0,0.55,1e-08,0.0001,0.007859,-0.009499,-0.051552,0.28753,0.30259,0.280913,,,,0.1,19260817.0,-1.0,737.0
50.0,24.0,1.0,0.4,1e-06,0.0001,0.007785,-0.00947,-0.051656,0.287541,0.302586,0.280926,,,,0.09,19260817.0,-1.0,738.0
50.0,24.0,1.0,0.4,1e-08,0.001,0.076046,0.003795,-0.039515,0.277473,0.300591,0.2793,,,,0.09,19260817.0,-1.0,739.0
25.0,12.0,0.85,0.4,1e-08,0.0001,0.003357,-0.010344,-0.05267,0.288181,0.302717,0.281062,,,,0.06,19260817.0,-1.0,740.0
25.0,48.0,0.85,0.4,1e-08,0.0001,0.003359,-0.010341,-0.052663,0.288181,0.302716,0.281061,,,,0.04,19260817.0,-1.0,741.0
25.0,24.0,0.85,0.55,1e-08,0.0001,0.0034,-0.010358,-0.052573,0.288175,0.302719,0.281049,,,,0.03,19260817.0,-1.0,742.0
25.0,24.0,0.85,0.4,1e-06,0.0001,0.003359,-0.010341,-0.052663,0.288181,0.302716,0.281061,,,,0.03,19260817.0,-1.0,743.0
25.0,24.0,0.85,0.4,1e-08,0.001,0.034003,-0.004045,-0.0492,0.283716,0.301772,0.280598,,,,0.04,19260817.0,-1.0,744.0
25.0,12.0,1.0,0.55,1e-08,0.0001,0.003867,-0.010326,-0.052398,0.288108,0.302714,0.281026,,,,0.04,19260817.0,-1.0,745.0
25.0,48.0,1.0,0.55,1e-08,0.0001,0.003876,-0.010324,-0.052408,0.288106,0.302714,0.281027,,,,0.05,19260817.0,-1.0,746.0
25.0,24.0,1.0,0.7,1e-08,0.0001,0.003926,-0.010464,-0.052236,0.288099,0.302735,0.281004,,,,0.1,19260817.0,-1.0,747.0
25.0,24.0,1.0,0.55,1e-06,0.0001,0.003876,-0.010324,-0.052408,0.288106,0.302714,0.281027,,,,0.07,19260817.0,-1.0,748.0
25.0,24.0,1.0,0.55,1e-08,0.001,0.039026,-0.003971,-0.046749,0.282978,0.301761,0.28027,,,,0.04,19260817.0,-1.0,749.0
25.0,12.0,1.0,0.4,1e-06,0.0001,0.003822,-0.010228,-0.052434,0.288114,0.3027,0.28103,,,,0.04,19260817.0,-1.0,750.0
25.0,48.0,1.0,0.4,1e-06,0.0001,0.003838,-0.010231,-0.052421,0.288112,0.3027,0.281029,,,,0.03,19260817.0,-1.0,751.0
25.0,24.0,1.0,0.4,0.0001,0.0001,0.003838,-0.01023,-0.052421,0.288112,0.3027,0.281029,,,,0.04,19260817.0,-1.0,752.0
25.0,24.0,1.0,0.4,1e-06,0.001,0.038666,-0.003301,-0.046987,0.283031,0.30166,0.280302,,,,0.05,19260817.0,-1.0,753.0
25.0,12.0,1.0,0.4,1e-08,0.001,0.038516,-0.003279,-0.047119,0.283053,0.301657,0.28032,,,,0.04,19260817.0,-1.0,754.0
25.0,48.0,1.0,0.4,1e-08,0.001,0.038666,-0.003301,-0.046987,0.283031,0.30166,0.280302,,,,0.03,19260817.0,-1.0,755.0
25.0,24.0,1.0,0.4,1e-08,0.01,0.326564,0.038819,-0.01469,0.236889,0.29526,0.275945,,,,0.04,19260817.0,-1.0,756.0
50.0,24.0,1.0,0.4,0.1,0.0001,0.0071,-0.009581,-0.051755,0.28764,0.302603,0.28094,,,,0.08,19260817.0,-1.0,757.0
25.0,24.0,0.85,0.4,0.1,0.0001,0.003069,-0.010302,-0.05264,0.288223,0.302711,0.281058,,,,0.03,19260817.0,-1.0,758.0
25.0,24.0,1.0,0.55,0.1,0.0001,0.003543,-0.010362,-0.052404,0.288155,0.30272,0.281026,,,,0.04,19260817.0,-1.0,759.0
25.0,24.0,1.0,0.4,0.01,0.0001,0.003821,-0.010235,-0.052418,0.288114,0.302701,0.281028,,,,0.03,19260817.0,-1.0,760.0
25.0,24.0,1.0,0.4,0.1,0.001,0.035365,-0.004121,-0.047134,0.283516,0.301783,0.280322,,,,0.04,19260817.0,-1.0,761.0
